Price,Close,High,Low,Open,Volume,MA10,MA50,Daily_Return,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2020-06-11,81.38185119628906,85.05481691401155,81.28009773597238,84.63082691049463,201662400,80.15251922607422,72.15432762145996,-0.048010281995378934,82.08443450927734
2020-06-12,82.08443450927734,84.26495380444017,80.97479572123159,83.51873489892154,200146000,80.65791015625,72.63181411743165,0.008633169467891388,83.09960174560547
2020-06-15,83.09960174560547,83.75133543445982,80.57746645559173,80.73979728329574,138808800,81.17008895874024,73.11017753601074,0.012367353718120366,85.30191802978516
2020-06-16,85.30191802978516,85.57327777339962,83.5187412202435,85.15170564997885,165428800,81.86640014648438,73.64959770202637,0.026502128023689897,85.1832275390625
2020-06-17,85.1832275390625,86.10631378252053,85.06208753447432,86.04574378022643,114406400,82.50771560668946,74.08487121582031,-0.001391416435457038,85.21714782714844
2020-06-18,85.21714782714844,85.6338697266432,84.60902265567091,85.13961645194037,96820400,83.22026290893555,74.53551406860352,0.0003982038373737673,84.73017883300781
2020-06-19,84.73017883300781,86.38737347701915,83.6229572371665,85.92219992455999,264476000,83.66169967651368,74.94432937622071,-0.00571444840102342,86.94702911376953
2020-06-22,86.94702911376953,87.08997343752344,85.07662707395669,85.12266086900618,135445200,84.27733459472657,75.38820358276367,0.026163644539578312,88.8028793334961
2020-06-23,88.8028793334961,90.22021867227018,87.77076426941889,88.18991128978877,212155600,84.82343292236328,75.84377578735352,0.021344607615036537,87.23532104492188
2020-06-24,87.23532104492188,89.35042773903359,86.86220783951416,88.43218462838242,192623200,84.99835891723633,76.20130783081055,-0.017652111061481568,88.39342498779297
2020-06-25,88.39342498779297,88.4321906709593,86.63205223537432,87.39038973838228,137522400,85.69951629638672,76.59466293334961,0.013275631120503562,85.67748260498047
2020-06-26,85.67748260498047,88.50973656249651,85.52968795154212,88.2892608623175,205256800,86.05882110595704,76.92277801513671,-0.03072561543109764,87.65204620361328
2020-06-29,87.65204620361328,87.74653893980732,85.10810654900735,85.58539837995676,130646000,86.51406555175781,77.30918319702148,0.02304647077151678,88.38372802734375
2020-06-30,88.38372802734375,88.66962400453063,87.22078715611465,87.24016629998945,140223200,86.82224655151367,77.73858840942383,0.008347572651422164,88.21658325195312
2020-07-01,88.21658325195312,89.00399339477583,88.16813167944413,88.46128846235408,110737200,87.12558212280274,78.2060171508789,-0.0018911261056889783,88.21658325195312
2020-07-02,88.21658325195312,89.75748817622227,88.10271872934692,89.12271564409322,114041600,87.4255256652832,78.63609085083007,0.0,90.57637023925781
2020-07-06,90.57637023925781,91.04396881704737,89.61209327585406,89.64359085564888,118655600,88.0101448059082,79.11853042602539,0.02674992501766882,90.29532623291016
2020-07-07,90.29532623291016,91.73204473813118,90.183879512503,90.95432807349727,112424400,88.34497451782227,79.5569792175293,-0.003102840239736726,92.3983154296875
2020-07-08,92.3983154296875,92.42981301031341,91.18449035546323,91.27171499364255,117092000,88.7045181274414,80.03652114868164,0.023290122363064825,92.7956771850586
2020-07-09,92.7956771850586,93.34322502819465,91.74902567498292,93.28992312553895,125642800,89.26055374145508,80.54619201660157,0.004300530302129513,92.95799255371094
2020-07-10,92.95799255371094,93.01614478395153,91.78051525297649,92.39105821700926,90257200,89.71701049804688,81.01489135742187,0.001749169504185577,92.5291519165039
2020-07-13,92.5291519165039,96.86838742692706,92.31594434218474,94.26145236714936,191649200,90.40217742919921,81.44568084716796,-0.00461327343056861,94.06036376953125
2020-07-14,94.06036376953125,94.25175963929699,90.97856198164641,91.91133403395911,170989200,91.04300918579102,81.92995193481445,0.016548426320918574,94.70726013183594
2020-07-15,94.70726013183594,96.18274459430761,93.51039621887803,95.9331964647362,153198000,91.67536239624023,82.40739608764649,0.006877459711826406,93.54188537597656
2020-07-16,93.54188537597656,94.39713348994569,92.94345347342261,93.58065106367306,110577600,92.20789260864258,82.84026977539062,-0.012305020272333156,93.3529052734375
2020-07-17,93.3529052734375,94.14758336972574,92.8804563206502,93.99252801605422,92186800,92.72152481079101,83.25452774047852,-0.0020202725418617673,95.32022094726562
2020-07-20,95.32022094726562,95.45832232514117,93.09609226760277,93.44013312925429,90318000,93.1959098815918,83.69310348510743,0.02107396302306519,94.00464630126953
2020-07-21,94.00464630126953,96.185166447433,93.75509818029391,96.11006023390243,103433200,93.56684188842773,84.07043029785156,-0.013801632360083582,94.26873779296875
2020-07-22,94.26873779296875,94.94954409881868,93.61942907463074,93.70664633807918,89001600,93.75388412475586,84.42939270019531,0.0028093450918675877,89.97794342041016
2020-07-23,89.97794342041016,94.0797418561393,89.16872914510222,94.00221048521436,197004400,93.47211074829102,84.71998306274413,-0.04551662059994854,89.75505065917969
2020-07-24,89.75505065917969,90.09909152751315,86.39220292894763,88.177812817912,185438800,93.1518165588379,85.02433517456055,-0.0024771933293588067,91.88226318359375
2020-07-27,91.88226318359375,91.97433076494785,90.59333922603253,90.81623268150157,121214000,93.08712768554688,85.36207336425781,0.023700198582601972,90.37286376953125
2020-07-28,90.37286376953125,91.63029754160469,90.36801343757494,91.45343048257014,103625600,92.71837768554687,85.67849151611328,-0.016427538479831583,92.10515594482422
2020-07-29,92.10515594482422,92.28929109136294,90.81864987240843,90.85499038980474,90329200,92.4581672668457,85.99442443847656,0.019168277987855475,93.21965026855469
2020-07-30,93.21965026855469,93.32382888856975,90.87195660039106,91.27898520449537,158130000,92.42594375610352,86.34146591186523,0.012100238171228073,102.97869873046875
2020-07-31,102.97869873046875,103.12891115542561,97.71152622340603,99.70791855704327,374336800,93.38852310180664,86.85417938232422,0.10468874785304827,105.57350158691406
2020-08-03,105.57350158691406,108.19012242087766,104.56077304212948,104.85877268635082,308151200,94.41385116577149,87.43032150268554,0.025197471792072434,106.27855682373047
2020-08-04,106.27855682373047,107.36881693797415,105.04050204922461,105.76249918664718,173071600,95.64124221801758,88.01067901611329,0.006678335247182865,106.66376495361328
2020-08-05,106.66376495361328,106.98357631299436,105.53473931977294,105.99992015103618,121776800,96.88074493408203,88.60920745849609,0.003624514120206701,110.38519287109375
2020-08-06,110.38519287109375,110.87944616652167,106.40695920907454,106.99569786453769,202428800,98.9214698791504,89.27547775268555,0.03488933584051601,107.87550354003906
2020-08-07,107.87550354003906,110.363351174005,107.07939259345517,109.90704232526846,198045600,100.73351516723633,89.8908755493164,-0.022735742591721175,109.44344329833984
2020-08-10,109.44344329833984,110.46042737696229,106.79540187658976,109.31965534861051,212403600,102.48963317871093,90.53913391113281,0.014534715545673649,106.18861389160156
2020-08-11,106.18861389160156,109.20558233257063,105.9289051039155,108.7080157903305,187902400,104.07120819091797,91.10334991455078,-0.0297398300770354,109.71770477294922
2020-08-12,109.71770477294922,109.97498398938008,107.08422600127558,107.2783964791796,165598000,105.83246307373047,91.73092788696289,0.0332341740984603,111.65945434570312
2020-08-13,111.65945434570312,112.66187605488997,110.60848630688241,111.096349513322,210082000,107.67644348144532,92.38871551513672,0.0176976867750942,111.55995178222656
2020-08-14,111.55995178222656,111.64975583547505,109.75170820856059,111.48471014803833,165565200,108.5345687866211,93.0580810546875,-0.0008911252885805965,111.26866912841797
2020-08-17,111.26866912841797,112.70555595050736,110.64246299694389,112.68128278727484,119561600,109.10408554077148,93.67713821411132,-0.0026109965911171873,112.19584655761719
2020-08-18,112.19584655761719,112.62060097941455,110.68614768785797,111.02109807418744,105633600,109.69581451416016,94.30524154663085,0.008332780795006434,112.33663177490234
2020-08-19,112.33663177490234,113.74924556112234,112.24197605902953,112.60362178027331,145538000,110.26310119628906,94.88513626098633,0.0012548166585903964,114.829345703125
2020-08-20,114.829345703125,114.94342292138063,112.36091202603218,112.37790398361146,126907200,110.70751647949218,95.472001953125,0.02218968015008227,120.74674987792969
2020-08-21,120.74674987792969,121.22975391383697,115.77590741300223,115.78804028950229,338054800,111.99464111328125,96.25929992675782,0.05153215964587399,122.19093322753906
2020-08-24,122.19093322753906,125.03315266970756,120.32686973134855,124.94819288976294,345937600,113.26939010620117,97.06142990112305,0.011960432484264594,121.18850708007812
2020-08-25,121.18850708007812,121.53316822878249,119.4676456893335,121.06472653687041,211495600,114.76937942504883,97.8232080078125,-0.008203768651101617,122.83654022216797
2020-08-26,122.83654022216797,123.29284897570295,121.43848913169968,122.50401940268071,163022400,116.08126296997071,98.57390045166015,0.013598922717984019,121.36811828613281
2020-08-27,121.36811828613281,123.77101327398971,120.22491675397727,123.43849242247208,155552400,117.05212936401367,99.29759826660157,-0.011954276255089047,121.17152404785156
2020-08-28,121.17152404785156,122.75888676117691,120.94822130817289,122.3414135230096,187630000,118.01328659057617,100.01668579101562,-0.0016198177994138918,125.28071594238281
2020-08-31,125.28071594238281,127.1836224608346,122.32928572568825,123.8632579117057,225702700,119.41449127197265,100.82769653320312,0.03391219122496558,130.27096557617188
2020-09-01,130.27096557617188,130.87291336835037,126.72730590113318,128.89233580510103,151948100,121.22200317382813,101.69417526245117,0.039832544029235084,127.57195281982422
2020-09-02,127.57195281982422,133.96026120747115,123.30014277535787,133.5816235663219,200119000,122.74553527832032,102.46955673217774,-0.020718452069578674,117.35843658447266
2020-09-03,117.35843658447266,125.08653940539764,116.98950967695433,123.2127726268104,257599600,122.99844436645508,103.07201904296875,-0.08006082849399176,117.43611145019531
2020-09-04,117.43611145019531,120.09628586271513,107.65947772486805,116.57204011831335,332607200,122.66738052368164,103.6528727722168,0.0006618600927488227,109.53324890136719
2020-09-08,109.53324890136719,115.52349838716887,109.39732807142673,110.63032628792358,231366600,121.40161209106445,104.12998809814454,-0.06729499513597004,113.90214538574219
2020-09-09,113.90214538574219,115.66912348309229,111.90216122256825,113.84389572106855,176940500,120.67297592163087,104.6549900817871,0.039886486780914554,110.18373107910156
2020-09-10,110.18373107910156,116.98951312845449,109.22257449751976,116.85359229498353,182274400,119.40769500732422,105.09099014282226,-0.03264569156312025,108.73712921142578
2020-09-11,108.73712921142578,111.8730336076421,106.79539476122176,111.2322576836528,180860300,118.14459609985352,105.50140106201172,-0.01312899693546643,111.99925231933594
2020-09-14,111.99925231933594,112.55264638404466,109.51383440164483,111.37789783991316,140150100,117.22736892700195,105.97705444335938,0.03000008489802375,112.17401123046875
2020-09-15,112.17401123046875,115.36816560750079,110.30023700342959,114.88273194668369,184642000,115.91669845581055,106.4090072631836,0.0015603578373410976,108.86334228515625
2020-09-16,108.86334228515625,112.62060121644382,108.77596778791039,111.87303669164397,154679000,113.77593612670898,106.78036758422851,-0.029513689570309753,107.12548828125
2020-09-17,107.12548828125,108.93130194991431,105.54297733812126,106.52355532978139,178011000,111.73128967285156,107.07491104125977,-0.015963628962944454,103.72743225097656
2020-09-18,103.72743225097656,107.64973602880463,102.99928196218211,107.18372399196774,287104900,110.36818923950196,107.29354614257812,-0.031720331779044875,106.87307739257812
2020-09-21,106.87307739257812,106.97987339137704,100.09642017457678,101.49447149912258,195713800,109.31188583374023,107.57184783935547,0.03032606778494662,108.55267333984375
2020-09-22,108.55267333984375,109.5720869949024,105.97988085188311,109.3973305799532,183055400,109.2138282775879,107.89231826782226,0.015715800351626008,103.99929809570312
2020-09-23,103.99929809570312,108.84392339466623,103.65948864684648,108.36820053624751,150718700,108.22354354858399,108.0910969543457,-0.04194622853631125,105.0672607421875
2020-09-24,105.0672607421875,107.03812018263172,101.94106684060164,102.10611250444195,167743300,107.71189651489257,108.29829696655274,0.010268940906712709,109.00897216796875
2020-09-25,109.00897216796875,109.16431448128618,104.53327361353669,105.2711347875361,149981400,107.73908081054688,108.60763870239258,0.03751607682485769,111.61091613769531
2020-09-28,111.61091613769531,111.96042899652844,109.49442489570826,111.65946247086177,137672400,107.70024719238282,108.97279891967773,0.02386908084700856,110.76624298095703
2020-09-29,110.76624298095703,111.95070223231198,110.26139526105185,111.21284844222973,99382200,107.55947036743164,109.28171936035156,-0.0075680156204094295,112.4361343383789
2020-09-30,112.4361343383789,113.84389630124348,110.30994008853341,110.47498574403602,142675200,107.9167495727539,109.65034912109375,0.01507581472912256,113.38758850097656
2020-10-01,113.38758850097656,114.29049535158379,112.45555681762868,114.21282419285578,116120400,108.54295959472657,110.03272613525391,0.008462174266274936,109.7274169921875
2020-10-02,109.7274169921875,112.00896103141628,108.95072761058432,109.60120691204848,144712000,109.14295806884766,110.42771560668945,-0.03228017772648495,113.10604858398438
2020-10-05,113.10604858398438,113.25168017088336,110.24199280586862,110.5915056515741,106243800,109.76625518798828,110.89473556518554,0.03079113392450883,109.86334991455078
2020-10-06,109.86334991455078,112.73711630408881,108.97985709448719,112.32934639868184,161498200,109.89732284545899,111.25435729980468,-0.028669542522527403,111.72740936279297
2020-10-07,111.72740936279297,112.18371817362878,110.80508099423795,111.28081129884058,96849000,110.67013397216797,111.68144821166992,0.016967072728912846,111.62059783935547
2020-10-08,111.62059783935547,113.0089381653486,111.25166358040926,112.86330661087659,83477200,111.32546768188476,112.07175704956055,-0.0009560010748183023,113.5623550415039
2020-10-09,113.5623550415039,113.59147987684435,111.57207401243367,111.92158685077898,100506900,111.78080596923829,112.47861114501953,0.017396047322224772,120.7759017944336
2020-10-12,120.7759017944336,121.53317715466372,115.80505821466257,116.56233357489269,240226800,112.6973045349121,112.83455520629883,0.06352058083238354,117.57202911376953
2020-10-13,117.57202911376953,121.73705073964729,116.16427448485399,121.62054399652054,262330500,113.37788314819336,113.07452575683594,-0.02652741675336201,117.6594009399414
2020-10-14,117.6594009399414,119.44579307201987,116.13513969852242,117.47493379758126,150712000,113.90020980834962,113.30214263916015,0.0007431344583441746,117.19337463378906
2020-10-15,117.19337463378906,117.66909747078712,114.70795706091747,115.26135104884993,112559200,114.28078842163086,113.51273483276367,-0.003960808081882261,115.55261993408203
2020-10-16,115.55261993408203,118.00892036442943,115.34873869497103,117.74678205190853,115393800,114.86330871582031,113.61608337402343,-0.01400040492761756,112.6012191772461
2020-10-19,112.6012191772461,116.91186596550797,112.29054186451432,116.46526779140177,120639300,114.81282577514648,113.71059768676758,-0.02554161695788104,114.08663177490234
2020-10-20,114.08663177490234,115.51380805714416,112.26139629791038,112.81479042703165,124423700,115.23515396118164,113.80346145629883,0.013191798530334253,113.46526336669922
2020-10-21,113.46526336669922,115.25165563302974,113.05749347361974,113.27108546353527,89946000,115.40893936157227,113.94899444580078,-0.005446461154441917,112.37789154052734
2020-10-22,112.37789154052734,114.60117857735534,111.25168190141596,114.02836301066806,101988000,115.48466873168945,114.00219818115234,-0.009583301478424122,111.6885757446289
2020-10-23,111.6885757446289,113.15458745033783,110.95071451824744,112.99924512599237,82572600,115.29729080200195,114.00278060913087,-0.006133909316583419,111.69828033447266
2020-10-26,111.69828033447266,113.15458121285103,109.591492767667,110.6885775032748,111850700,114.38952865600587,114.00554718017578,8.688972689507857e-05,113.20313262939453
2020-10-27,113.20313262939453,113.86332273009963,111.20314823922772,112.12546926784462,92276800,113.95263900756837,114.04423645019531,0.013472475049890686,107.96044921875
2020-10-28,107.96044921875,112.06722147724142,107.86336396260268,111.69829454102945,143937800,112.98274383544921,113.95952850341797,-0.04631217607562221,111.96041870117188
2020-10-29,111.96041870117188,113.52351567412646,108.93131000553764,109.09636307884779,146129200,112.4594482421875,113.95200424194336,0.03705032270027986,105.68861389160156
2020-10-30,105.68861389160156,108.72742584588708,104.58182577242385,107.82451896896531,190272600,111.47304763793946,113.7691896057129,-0.05601805425817563,105.60124206542969
2020-11-02,105.60124206542969,107.45560232371076,104.19348732192323,105.93134082759394,122866900,110.7730499267578,113.46627944946289,-0.0008266910025094276,107.22257995605469
2020-11-03,107.22257995605469,108.24198610997585,105.56239787070092,106.4653046968192,107624400,110.08664474487304,113.1669123840332,0.015353397923297374,111.60118865966797
2020-11-04,111.60118865966797,112.22254311397377,109.07693526315951,110.81478854874675,138235500,109.90023727416992,112.975166015625,0.040836628865000835,115.56233215332031
2020-11-05,115.56233215332031,116.13514770518474,113.46526266207991,114.51379370413532,126387100,110.21868133544922,112.82968185424805,0.03549373928025079,115.43103790283203
2020-11-06,115.43103790283203,115.92702909027747,112.94132478624495,115.07119461202119,114457900,110.59292755126953,112.71094024658203,-0.0011361336176055614,113.12611389160156
2020-11-09,113.12611389160156,118.64042665215963,112.86353074963101,117.19134078148167,154515300,110.73571090698242,112.55003204345704,-0.019967974412312905,112.78572845458984
2020-11-10,112.78572845458984,114.36124218625869,110.99624681601809,112.37726248118744,138023400,110.69397048950195,112.30013229370117,-0.00300890241255769,116.20906829833984
2020-11-11,116.20906829833984,116.34522361614252,113.24281896631516,113.97222563450443,112295000,111.51883239746094,112.01889434814453,0.030352597714774943,115.93677520751953
2020-11-12,115.93677520751953,117.22053084100786,115.31434868339849,116.33552114136147,103162300,111.91646804809571,111.78619079589843,-0.002343131175626234,115.98540496826172
2020-11-13,115.98540496826172,116.38414348107418,114.633571669367,116.16046289142338,81581900,112.94614715576172,111.75873016357421,0.00041945069332083307,116.996826171875
2020-11-16,116.996826171875,117.66787522451466,114.90585901966058,115.65471322677983,91183000,114.08570556640625,111.74994445800782,0.008720245481662614,116.11184692382812
2020-11-17,116.11184692382812,117.35670011994341,115.69365335764155,116.2674572832977,74271000,114.9746322631836,111.88151641845702,-0.007564130387150758,114.7891616821289
2020-11-18,114.7891616821289,116.53001321672764,114.75998660153422,115.35323797332128,76322100,115.29342956542969,111.89925674438477,-0.011391475346757107,115.38243103027344
2020-11-19,115.38243103027344,115.7908970620543,113.60267663763,114.36125853091154,74113000,115.275439453125,112.00323074340821,0.005168339409842515,114.11810302734375
2020-11-20,114.11810302734375,115.50883872913519,114.06948036722605,115.38241090893905,73604300,115.14414596557617,112.11085021972656,-0.01095771680003832,110.72394561767578
2020-11-23,110.72394561767578,114.39043445067523,110.6266928661709,113.96251344016258,127959300,114.9039291381836,112.08534408569336,-0.029742497637335386,112.0076675415039
2020-11-24,112.0076675415039,112.66899644070665,109.49850723983113,110.78226988526035,113874200,114.826123046875,112.08201721191406,0.011593896123073044,112.84407043457031
2020-11-25,112.84407043457031,113.54430200672213,112.00768354782322,112.37725433307455,76499200,114.48962326049805,112.16163177490235,0.007467371756103125,113.38871765136719
2020-11-27,113.38871765136719,114.26400731693963,113.02888170323342,113.36927006764773,46691300,114.23481750488281,112.28689636230469,0.004826547063566666,115.78115844726562
